time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.0880968,0.010989,0.0122704,0,0.036365,All
1.01943,0.032967,0.0183436,0,0.0493827,All
1.95076,0.032967,0.0352941,0,0.0677785,All
2.88209,0.0769231,0.0493827,0.0127394,0.0909091,All
3.81343,0.120879,0.0657895,0.0266667,0.114654,All
4.74476,0.164835,0.0886076,0.0470588,0.141101,All
5.67609,0.186813,0.1125,0.0649351,0.166667,All
6.60742,0.208791,0.134146,0.0864198,0.192044,All
7.53876,0.21978,0.156627,0.105263,0.212917,All
8.47009,0.241758,0.179029,0.129641,0.231707,All
9.40142,0.285714,0.2,0.147658,0.251506,All
10.3328,0.285714,0.222222,0.167749,0.271605,All
11.2641,0.340659,0.239403,0.190175,0.295584,All
12.1954,0.362637,0.259259,0.205128,0.3125,All
13.1267,0.384615,0.275,0.220779,0.329031,All
14.0581,0.395604,0.291139,0.239048,0.34641,All
14.9894,0.395604,0.308642,0.25,0.3625,All
15.9207,0.406593,0.324675,0.269231,0.374247,All
16.8521,0.417582,0.3375,0.284832,0.3875,All
17.7834,0.428571,0.35,0.300602,0.4,All
18.7147,0.43956,0.3625,0.314521,0.4125,All
19.6461,0.43956,0.375,0.325,0.425,All
20.5774,0.461538,0.3875,0.3375,0.441519,All
21.5087,0.483516,0.4,0.349398,0.45122,All
22.4401,0.505495,0.411765,0.361446,0.46621,All
23.3714,0.516484,0.421687,0.371083,0.479452,All
24.3027,0.516484,0.432099,0.382147,0.4875,All
25.2341,0.56044,0.444444,0.391324,0.5,All
26.1654,0.56044,0.45122,0.4,0.507065,All
27.0967,0.582418,0.461538,0.410256,0.521194,All
28.0281,0.582418,0.473329,0.419179,0.530864,All
28.9594,0.604396,0.481481,0.430306,0.537981,All
29.8907,0.604396,0.488095,0.43975,0.551282,All
30.8221,0.626374,0.5,0.449359,0.562072,All
31.7534,0.626374,0.512195,0.45679,0.567901,All
32.6847,0.648352,0.518519,0.469136,0.577618,All
33.6161,0.659341,0.526316,0.480519,0.582748,All
34.5474,0.659341,0.536585,0.486842,0.593594,All
35.4787,0.681319,0.542169,0.488234,0.602564,All
36.4101,0.692308,0.54878,0.5,0.61039,All
37.3414,0.692308,0.556259,0.506173,0.618421,All
38.2727,0.692308,0.565789,0.51205,0.625,All
39.2041,0.692308,0.575,0.521645,0.630137,All
40.1354,0.692308,0.582806,0.525,0.6375,All
41.0667,0.725275,0.589744,0.537043,0.644737,All
41.9981,0.725275,0.6,0.54321,0.65359,All
42.9294,0.725275,0.607852,0.55,0.6625,All
43.8607,0.736264,0.617284,0.555556,0.666667,All
44.792,0.769231,0.625,0.562072,0.675162,All
45.7234,0.78022,0.632911,0.573171,0.689394,All
46.6547,0.802198,0.641026,0.580821,0.697999,All
47.586,0.802198,0.646341,0.589744,0.702542,All
48.5174,0.802198,0.654321,0.597561,0.7125,All
49.4487,0.813187,0.6625,0.6125,0.72,All
50.38,0.813187,0.670588,0.616279,0.728395,All
51.3114,0.824176,0.678571,0.621951,0.733333,All
52.2427,0.824176,0.683544,0.630952,0.74359,All
53.174,0.846154,0.692821,0.63472,0.748418,All
54.1054,0.879121,0.7,0.644213,0.761847,All
55.0367,0.879121,0.709914,0.654321,0.766278,All
55.968,0.89011,0.716049,0.658537,0.772743,All
56.8994,0.89011,0.725,0.670732,0.782918,All
57.8307,0.89011,0.734177,0.678792,0.790123,All
58.762,0.901099,0.740741,0.687123,0.796085,All
59.6934,0.912088,0.75,0.695122,0.802632,All
60.6247,0.912088,0.75641,0.7,0.814145,All
61.556,0.912088,0.763889,0.708861,0.822785,All
62.4874,0.912088,0.772743,0.7125,0.828947,All
63.4187,0.912088,0.780488,0.725,0.8375,All
64.35,0.912088,0.787868,0.7375,0.848101,All
65.2814,0.934066,0.795181,0.738095,0.852593,All
66.2127,0.934066,0.804878,0.746988,0.8625,All
67.144,0.945055,0.8125,0.756254,0.868734,All
68.0754,0.956044,0.822785,0.763966,0.875772,All
69.0067,0.956044,0.828054,0.768293,0.881579,All
69.938,0.967033,0.835443,0.777778,0.888889,All
70.8694,0.978022,0.842105,0.785262,0.896104,All
71.8007,0.978022,0.851852,0.792893,0.904436,All
72.732,0.978022,0.858974,0.802397,0.909091,All
73.6634,0.978022,0.867068,0.812132,0.917237,All
74.5947,0.978022,0.876543,0.813227,0.923077,All
75.526,0.978022,0.883866,0.823892,0.932883,All
76.4573,0.978022,0.893333,0.829268,0.9375,All
77.3887,0.978022,0.9,0.8375,0.939759,All
78.32,0.978022,0.906667,0.848101,0.948385,All
79.2513,0.978022,0.91358,0.856282,0.950918,All
80.1827,0.978022,0.923077,0.864198,0.962963,All
81.114,0.978022,0.926829,0.875,0.963855,All
82.0453,0.989011,0.935897,0.888889,0.974842,All
82.9767,0.989011,0.939024,0.894427,0.976047,All
83.908,0.989011,0.948718,0.904762,0.987013,All
84.8393,0.989011,0.952381,0.91358,0.987654,All
85.7707,0.989011,0.962025,0.923064,0.987654,All
86.702,0.989011,0.963855,0.933321,0.988095,All
87.6333,0.989011,0.974359,0.939392,1,All
88.5647,0.989011,0.97561,0.95,1,All
89.496,0.989011,0.987179,0.962025,1,All
90.4273,0.989011,0.987654,0.973684,1,All
91.3587,0.989011,1,0.975309,1,All
92.29,1,1,1,1,All
